casesDif,vacDif,FIPS,location,POPESTIMATE2019,Median_Household_Income_2019
1105.0,0.30100000000000005,29037,Missouri-Cass,105731,"73,882"
464.0,0.182,29039,Missouri-Cedar,14301,"38,427"
332.0,0.20600000000000002,29041,Missouri-Chariton,7463,"50,589"
1125.0,0.253,29043,Missouri-Christian,88913,"63,400"
247.0,0.168,29045,Missouri-Clark,6804,"46,001"
1188.0,0.313,29047,Missouri-Clay,250522,"70,705"
501.0,0.255,29049,Missouri-Clinton,20434,"64,541"
823.0,0.258,29051,Missouri-Cole,76774,"61,847"
265.0,0.18000000000000005,29053,Missouri-Cooper,17563,"56,957"
623.0,0.189,29055,Missouri-Crawford,23856,"48,315"
-72.0,0.24,29057,Missouri-Dade,7547,"42,421"
706.0,0.203,29059,Missouri-Dallas,16984,"42,389"
172.0,0.172,29061,Missouri-Daviess,8273,"48,197"
243.0,0.163,29065,Missouri-Dent,15548,"45,540"
254.0,0.133,29067,Missouri-Douglas,13248,"39,773"
690.0,0.173,29069,Missouri-Dunklin,29173,"38,880"
2461.0,0.326,29071,Missouri-Franklin,103860,"61,428"
710.0,0.25,29073,Missouri-Gasconade,14671,"53,751"
129.0,0.185,29075,Missouri-Gentry,6564,"53,663"
4888.0,0.282,29077,Missouri-Greene,293499,"45,313"
313.0,0.201,29079,Missouri-Grundy,9780,"44,323"
78.0,0.17400000000000002,29081,Missouri-Harrison,8346,"43,016"
350.0,0.21299999999999997,29083,Missouri-Henry,21971,"46,995"
241.0,0.20100000000000004,29085,Missouri-Hickory,9496,"32,934"
98.0,0.177,29087,Missouri-Holt,4387,"47,429"
358.0,0.255,29089,Missouri-Howard,9982,"49,923"
858.0,0.14800000000000002,29091,Missouri-Howell,40084,"40,177"
463.0,0.20900000000000002,29093,Missouri-Iron,10152,"39,292"
9140.0,0.31699999999999995,29095,Missouri-Jackson,704350,"57,907"
2146.0,0.243,29097,Missouri-Jasper,121228,"46,021"
2204.0,0.259,29099,Missouri-Jefferson,225402,"68,779"
1022.0,0.196,29101,Missouri-Johnson,54187,"58,396"
207.0,0.181,29103,Missouri-Knox,3957,"41,755"
787.0,0.188,29105,Missouri-Laclede,35869,"43,969"
664.0,0.25699999999999995,29107,Missouri-Lafayette,32774,"62,264"
957.0,0.21200000000000002,29109,Missouri-Lawrence,38288,"45,746"
440.0,0.174,29111,Missouri-Lewis,9787,"40,782"
2035.0,0.21300000000000002,29113,Missouri-Lincoln,59040,"69,178"
1058.0,0.199,29115,Missouri-Linn,11906,"45,774"
823.0,0.259,29117,Missouri-Livingston,14982,"49,065"
442.0,0.20800000000000002,29121,Missouri-Macon,15111,"45,717"
346.0,0.18600000000000003,29123,Missouri-Madison,12118,"43,919"
121.0,0.192,29125,Missouri-Maries,8751,"49,712"
1033.0,0.2,29127,Missouri-Marion,28543,"50,803"
135.0,0.227,29129,Missouri-Mercer,3619,"44,343"
398.0,0.16599999999999998,29131,Missouri-Miller,25607,"49,252"
234.0,0.241,29133,Missouri-Mississippi,13208,"36,802"
160.0,0.17099999999999999,29135,Missouri-Moniteau,15816,"57,321"
426.0,0.21100000000000002,29137,Missouri-Monroe,8627,"48,399"
512.0,0.25499999999999995,29139,Missouri-Montgomery,11472,"50,282"
196.0,0.21299999999999997,29141,Missouri-Morgan,20720,"44,473"
907.0,0.137,29145,Missouri-Newton,58329,"53,251"
183.0,0.244,29147,Missouri-Nodaway,22089,"47,419"
175.0,0.172,29149,Missouri-Oregon,10517,"35,356"
253.0,0.201,29151,Missouri-Osage,13621,"60,728"
131.0,0.17200000000000001,29153,Missouri-Ozark,9155,"36,019"
206.0,0.13,29155,Missouri-Pemiscot,15864,"34,280"
228.0,0.17200000000000001,29157,Missouri-Perry,19164,"57,032"
269.0,0.184,29159,Missouri-Pettis,42417,"48,516"
1009.0,0.23199999999999998,29161,Missouri-Phelps,44593,"46,573"
329.0,0.21000000000000002,29163,Missouri-Pike,17678,"49,089"
430.0,0.33799999999999997,29165,Missouri-Platte,104726,"84,456"
619.0,0.20500000000000002,29167,Missouri-Polk,32228,"44,837"
662.0,0.19799999999999998,29169,Missouri-Pulaski,52634,"55,620"
260.0,0.19,29171,Missouri-Putnam,4688,"42,434"
318.0,0.137,29173,Missouri-Ralls,10292,"63,419"
902.0,0.197,29175,Missouri-Randolph,24839,"48,043"
540.0,0.22300000000000003,29177,Missouri-Ray,23024,"61,678"
32.0,0.136,29179,Missouri-Reynolds,6288,"37,415"
257.0,0.13099999999999998,29181,Missouri-Ripley,13343,"35,788"
464.0,0.252,29195,Missouri-Saline,22827,"47,324"
73.0,0.16599999999999998,29197,Missouri-Schuyler,4632,"43,183"
43.0,0.14400000000000002,29199,Missouri-Scotland,4936,"46,871"
922.0,0.196,29201,Missouri-Scott,38416,"44,924"
133.0,0.157,29203,Missouri-Shannon,8177,"36,477"
330.0,0.20199999999999999,29205,Missouri-Shelby,5923,"45,939"
243.0,0.184,29207,Missouri-Stoddard,29096,"42,363"
675.0,0.24100000000000002,29209,Missouri-Stone,32002,"50,262"
125.0,0.257,29211,Missouri-Sullivan,6061,"43,421"
1507.0,0.227,29213,Missouri-Taney,56057,"49,314"
485.0,0.184,29215,Missouri-Texas,25383,"38,914"
619.0,0.19599999999999998,29217,Missouri-Vernon,20654,"46,182"
597.0,0.261,29219,Missouri-Warren,35716,"63,726"
675.0,0.16699999999999998,29221,Missouri-Washington,24743,"41,198"
226.0,0.202,29223,Missouri-Wayne,12904,"35,397"
1123.0,0.24100000000000002,29225,Missouri-Webster,39644,"54,844"
45.0,0.18,29227,Missouri-Worth,1989,"45,023"
393.0,0.193,29229,Missouri-Wright,18329,"39,384"
783.0,0.245,28001,Mississippi-Adams,30736,"34,583"
392.0,0.16400000000000003,28003,Mississippi-Alcorn,37043,"43,496"
158.0,0.189,28005,Mississippi-Amite,12286,"41,575"
89.0,0.222,28007,Mississippi-Attala,18173,"36,905"
91.0,0.252,28009,Mississippi-Benton,8278,"37,875"
238.0,0.302,28011,Mississippi-Bolivar,30714,"30,309"
166.0,0.2,28013,Mississippi-Calhoun,14365,"38,648"
41.0,0.20800000000000002,28015,Mississippi-Carroll,9928,"44,885"
106.0,0.255,28017,Mississippi-Chickasaw,17026,"37,533"
103.0,0.172,28019,Mississippi-Choctaw,8192,"41,146"
49.0,0.27899999999999997,28021,Mississippi-Claiborne,8998,"31,221"
99.0,0.264,28023,Mississippi-Clarke,15506,"42,826"
94.0,0.22399999999999998,28025,Mississippi-Clay,19349,"33,653"
238.0,0.241,28027,Mississippi-Coahoma,22095,"30,242"
236.0,0.275,28029,Mississippi-Copiah,28099,"42,299"
202.0,0.19899999999999995,28031,Mississippi-Covington,18562,"42,076"
681.0,0.187,28035,Mississippi-Forrest,75035,"40,224"
91.0,0.20499999999999996,28037,Mississippi-Franklin,7694,"41,420"
217.0,0.134,28039,Mississippi-George,24435,"51,858"
45.0,0.16,28041,Mississippi-Greene,13569,"48,641"
168.0,0.249,28043,Mississippi-Grenada,20732,"40,561"
425.0,0.191,28045,Mississippi-Hancock,47673,"50,401"
1877.0,0.26,28047,Mississippi-Harrison,207859,"49,619"
2240.0,0.29,28049,Mississippi-Hinds,231919,"44,773"
86.0,0.296,28051,Mississippi-Holmes,17036,"26,348"
47.0,0.29000000000000004,28053,Mississippi-Humphreys,8056,"28,464"
2.0,0.253,28055,Mississippi-Issaquena,1324,"30,944"
153.0,0.15800000000000003,28057,Mississippi-Itawamba,23351,"49,214"
1250.0,0.20399999999999996,28059,Mississippi-Jackson,143387,"53,414"
92.0,0.23099999999999998,28061,Mississippi-Jasper,16368,"40,923"
38.0,0.35700000000000004,28063,Mississippi-Jefferson,7022,"30,871"
38.0,0.35700000000000004,28063,Mississippi-Jefferson,11089,"30,871"
530.0,0.187,28067,Mississippi-Jones,68282,"41,733"
66.0,0.20500000000000002,28069,Mississippi-Kemper,9780,"33,472"
602.0,0.29899999999999993,28071,Mississippi-Lafayette,54239,"54,034"
521.0,0.243,28073,Mississippi-Lamar,63447,"62,606"
441.0,0.24099999999999996,28075,Mississippi-Lauderdale,74619,"41,604"
118.0,0.258,28077,Mississippi-Lawrence,12607,"43,668"
209.0,0.20699999999999996,28079,Mississippi-Leake,22830,"41,007"
424.0,0.22199999999999998,28081,Mississippi-Lee,85674,"50,803"
143.0,0.317,28083,Mississippi-Leflore,28202,"29,687"
481.0,0.16299999999999998,28085,Mississippi-Lincoln,34111,"45,062"
537.0,0.25199999999999995,28087,Mississippi-Lowndes,58621,"49,251"
871.0,0.316,28089,Mississippi-Madison,106334,"70,824"
199.0,0.202,28091,Mississippi-Marion,24504,"38,402"
564.0,0.267,28093,Mississippi-Marshall,35302,"43,107"
190.0,0.246,28095,Mississippi-Monroe,35291,"42,464"
69.0,0.26699999999999996,28097,Mississippi-Montgomery,9766,"38,475"
278.0,0.16999999999999998,28099,Mississippi-Neshoba,29147,"41,795"
202.0,0.24100000000000002,28101,Mississippi-Newton,20987,"42,962"
58.0,0.299,28103,Mississippi-Noxubee,10425,"32,916"
262.0,0.284,28105,Mississippi-Oktibbeha,49543,"41,631"
376.0,0.22099999999999997,28107,Mississippi-Panola,34102,"40,655"
67.0,0.15000000000000002,28111,Mississippi-Perry,11998,"43,106"
381.0,0.238,28113,Mississippi-Pike,39284,"35,044"
203.0,0.20700000000000002,28115,Mississippi-Pontotoc,32280,"48,910"
170.0,0.21899999999999997,28117,Mississippi-Prentiss,25074,"43,465"
54.0,0.268,28119,Mississippi-Quitman,6808,"29,318"
1376.0,0.249,28121,Mississippi-Rankin,155342,"67,284"
276.0,0.191,28123,Mississippi-Scott,28203,"41,532"
22.0,0.30300000000000005,28125,Mississippi-Sharkey,4312,"31,138"
271.0,0.195,28127,Mississippi-Simpson,26803,"47,664"
126.0,0.144,28129,Mississippi-Smith,15840,"46,296"
190.0,0.198,28131,Mississippi-Stone,18289,"47,187"
216.0,0.29500000000000004,28133,Mississippi-Sunflower,25131,"32,948"
96.0,0.219,28135,Mississippi-Tallahatchie,13931,"31,915"
409.0,0.21200000000000002,28137,Mississippi-Tate,28304,"50,188"
146.0,0.21000000000000002,28139,Mississippi-Tippah,22021,"44,696"
208.0,0.181,28141,Mississippi-Tishomingo,19368,"43,341"
95.0,0.24700000000000003,28143,Mississippi-Tunica,9602,"33,993"
217.0,0.195,28145,Mississippi-Union,28711,"49,320"
118.0,0.181,28147,Mississippi-Walthall,14316,"35,465"
326.0,0.309,28149,Mississippi-Warren,45477,"46,606"
220.0,0.259,28151,Mississippi-Washington,43973,"31,018"
121.0,0.156,28153,Mississippi-Wayne,20186,"39,036"
45.0,0.216,28155,Mississippi-Webster,9702,"46,110"
76.0,0.34800000000000003,28157,Mississippi-Wilkinson,8628,"32,612"
95.0,0.23099999999999998,28159,Mississippi-Winston,17993,"37,596"
234.0,0.33000000000000007,28161,Mississippi-Yalobusha,12104,"40,515"
266.0,0.24800000000000005,28163,Mississippi-Yazoo,29698,"34,817"
64.0,0.32799999999999996,30001,Montana-Beaverhead,9474,"49,771"
120.0,0.31899999999999995,30005,Montana-Blaine,6704,"44,090"
114.0,0.21900000000000003,30007,Montana-Broadwater,6203,"60,622"
80.0,0.29599999999999993,30009,Montana-Carbon,10703,"57,585"
6.0,0.133,30011,Montana-Carter,1245,"49,057"
1824.0,0.30199999999999994,30013,Montana-Cascade,81393,"51,732"
26.0,0.15900000000000003,30015,Montana-Chouteau,5681,"48,017"
72.0,0.249,30017,Montana-Custer,11361,"49,379"
2.0,0.198,30019,Montana-Daniels,1646,"50,001"
41.0,0.19899999999999998,30021,Montana-Dawson,8638,"56,677"
13.0,0.10299999999999998,30025,Montana-Fallon,2878,"65,651"
88.0,0.286,30027,Montana-Fergus,11032,"48,703"
1435.0,0.251,30029,Montana-Flathead,103880,"61,334"
2634.0,0.39199999999999996,30031,Montana-Gallatin,114472,"73,731"
4.0,0.108,30033,Montana-Garfield,1272,"43,106"
28.0,,30035,Montana-Glacier,13701,"41,808"
13.0,0.236,30039,Montana-Granite,3335,"49,646"
125.0,0.268,30041,Montana-Hill,16494,"51,881"
111.0,0.312,30043,Montana-Jefferson,12211,"70,929"
221.0,0.344,30047,Montana-Lake,30586,"49,019"
1.0,0.18399999999999994,30051,Montana-Liberty,2386,"41,240"
157.0,0.22600000000000003,30053,Montana-Lincoln,20099,"43,669"
4.0,0.098,30055,Montana-McCone,1649,"48,551"
100.0,0.3,30057,Montana-Madison,8749,"56,579"
27.0,0.303,30059,Montana-Meagher,1841,"43,946"
64.0,0.33599999999999997,30061,Montana-Mineral,4422,"43,928"
1178.0,0.43800000000000006,30063,Montana-Missoula,120066,"57,279"
68.0,0.22,30065,Montana-Musselshell,4626,"48,290"
324.0,0.391,30067,Montana-Park,16612,"51,740"
0.0,,30069,Montana-Petroleum,497,"42,081"
28.0,0.21500000000000002,30071,Montana-Phillips,3955,"47,679"
52.0,0.292,30073,Montana-Pondera,5858,"48,542"
51.0,0.28900000000000003,30077,Montana-Powell,6854,"49,387"
11.0,0.211,30079,Montana-Prairie,1064,"46,663"
587.0,0.331,30081,Montana-Ravalli,44149,"57,209"
177.0,0.19699999999999995,30083,Montana-Richland,10943,"69,095"
99.0,0.30500000000000005,30085,Montana-Roosevelt,11027,"38,409"
67.0,0.41400000000000003,30087,Montana-Rosebud,8955,"58,139"
93.0,0.253,30089,Montana-Sanders,11946,"45,193"
37.0,0.25999999999999995,30091,Montana-Sheridan,3318,"51,111"
59.0,0.279,30095,Montana-Stillwater,9671,"68,186"
79.0,0.249,30099,Montana-Teton,6150,"54,458"
23.0,0.24399999999999997,30101,Montana-Toole,4709,"49,448"
0.0,0.187,30103,Montana-Treasure,697,"51,754"
74.0,0.273,30105,Montana-Valley,7390,"51,869"
9.0,0.17300000000000001,30107,Montana-Wheatland,2102,"42,059"
4.0,0.138,30109,Montana-Wibaux,954,"51,145"
1867.0,0.28600000000000003,30111,Montana-Yellowstone,161349,"61,435"
3282.0,0.33000000000000007,37001,North Carolina-Alamance,169173,"57,963"
538.0,0.24499999999999994,37003,North Carolina-Alexander,37417,"54,960"
184.0,0.288,37005,North Carolina-Alleghany,11134,"41,420"
344.0,0.129,37007,North Carolina-Anson,23538,"40,826"
370.0,0.305,37009,North Carolina-Ashe,27215,"41,542"
337.0,0.25499999999999995,37011,North Carolina-Avery,17496,"45,823"
535.0,0.308,37013,North Carolina-Beaufort,47096,"49,410"
142.0,0.22200000000000003,37015,North Carolina-Bertie,18962,"37,899"
572.0,0.142,37017,North Carolina-Bladen,32864,"42,260"
1330.0,0.35300000000000004,37019,North Carolina-Brunswick,142987,"63,712"
2540.0,0.4,37021,North Carolina-Buncombe,262049,"55,448"
925.0,0.23900000000000005,37023,North Carolina-Burke,90424,"47,890"
3861.0,0.304,37025,North Carolina-Cabarrus,216340,"72,071"
887.0,0.22600000000000003,37027,North Carolina-Caldwell,82275,"48,512"
110.0,0.144,37029,North Carolina-Camden,10770,"69,610"
809.0,0.21400000000000002,37031,North Carolina-Carteret,69513,"60,058"
243.0,0.276,37033,North Carolina-Caswell,22590,"51,240"
2363.0,0.29200000000000004,37035,North Carolina-Catawba,159363,"53,688"
621.0,0.29600000000000004,37037,North Carolina-Chatham,74419,"70,258"
522.0,0.285,37039,North Carolina-Cherokee,28708,"42,764"
121.0,0.19499999999999998,37041,North Carolina-Chowan,13917,"47,126"
249.0,0.17300000000000001,37043,North Carolina-Clay,11277,"47,116"
1420.0,0.247,37045,North Carolina-Cleveland,97964,"46,012"
604.0,0.22599999999999998,37047,North Carolina-Columbus,55452,"39,531"
1171.0,0.312,37049,North Carolina-Craven,102031,"53,372"
6174.0,0.311,37051,North Carolina-Cumberland,336524,"46,599"
208.0,0.235,37053,North Carolina-Currituck,27916,"70,699"
330.0,0.3970000000000001,37055,North Carolina-Dare,37071,"63,033"
2398.0,0.247,37057,North Carolina-Davidson,168238,"53,924"
636.0,0.272,37059,North Carolina-Davie,42699,"63,828"
675.0,0.21300000000000002,37061,North Carolina-Duplin,58802,"44,929"
3850.0,0.396,37063,North Carolina-Durham,322969,"65,541"
1043.0,0.26799999999999996,37065,North Carolina-Edgecombe,51429,"40,784"
5162.0,0.339,37067,North Carolina-Forsyth,382118,"53,054"
1636.0,0.26699999999999996,37069,North Carolina-Franklin,69775,"57,371"
3443.0,0.25299999999999995,37071,North Carolina-Gaston,224652,"56,542"
74.0,0.223,37073,North Carolina-Gates,11536,"54,204"
105.0,0.21899999999999994,37075,North Carolina-Graham,8470,"45,813"
780.0,0.30200000000000005,37077,North Carolina-Granville,60358,"54,300"
283.0,0.21199999999999997,37079,North Carolina-Greene,20915,"44,648"
8786.0,0.364,37081,North Carolina-Guilford,537872,"55,820"
685.0,0.291,37083,North Carolina-Halifax,50074,"38,727"
2388.0,0.197,37085,North Carolina-Harnett,136172,"55,619"
642.0,0.32,37087,North Carolina-Haywood,62510,"51,612"
1478.0,0.329,37089,North Carolina-Henderson,117347,"61,651"
164.0,0.14200000000000002,37091,North Carolina-Hertford,23642,"42,374"
779.0,0.15499999999999997,37093,North Carolina-Hoke,55166,"48,420"
46.0,0.35,37095,North Carolina-Hyde,4932,"43,112"
2814.0,0.277,37097,North Carolina-Iredell,181866,"68,308"
325.0,0.325,37099,North Carolina-Jackson,43736,"47,759"
4309.0,0.281,37101,North Carolina-Johnston,209786,"62,835"
181.0,0.273,37103,North Carolina-Jones,9339,"46,275"
678.0,0.297,37105,North Carolina-Lee,61772,"53,114"
836.0,0.266,37107,North Carolina-Lenoir,56074,"39,947"
1479.0,0.27099999999999996,37109,North Carolina-Lincoln,86627,"70,479"
476.0,0.28,37111,North Carolina-McDowell,45784,"46,370"
593.0,0.22600000000000003,37113,North Carolina-Macon,35729,"46,279"
248.0,0.265,37115,North Carolina-Madison,21638,"50,062"
252.0,0.55,37117,North Carolina-Martin,22451,"39,413"
17607.0,0.369,37119,North Carolina-Mecklenburg,1113283,"69,455"
235.0,0.259,37121,North Carolina-Mitchell,14928,"47,675"
308.0,0.22199999999999998,37123,North Carolina-Montgomery,27209,"46,497"
1077.0,0.30899999999999994,37125,North Carolina-Moore,101167,"63,942"
1965.0,0.331,37127,North Carolina-Nash,94258,"50,902"
197.0,0.25799999999999995,37131,North Carolina-Northampton,19498,"39,777"
3260.0,0.253,37133,North Carolina-Onslow,202795,"50,645"
853.0,0.44699999999999995,37135,North Carolina-Orange,148192,"74,314"
160.0,0.31500000000000006,37137,North Carolina-Pamlico,12650,"52,522"
376.0,0.198,37139,North Carolina-Pasquotank,39970,"51,245"
872.0,0.27899999999999997,37141,North Carolina-Pender,63046,"60,405"
132.0,0.076,37143,North Carolina-Perquimans,13578,"50,804"
518.0,0.29499999999999993,37145,North Carolina-Person,39621,"54,553"
2970.0,0.263,37147,North Carolina-Pitt,181257,"52,961"
144.0,0.23600000000000004,37149,North Carolina-Polk,20723,"53,405"
2117.0,0.241,37151,North Carolina-Randolph,143495,"50,129"
620.0,0.24499999999999994,37153,North Carolina-Richmond,44764,"40,518"
1653.0,0.172,37155,North Carolina-Robeson,130440,"36,366"
1250.0,0.28900000000000003,37157,North Carolina-Rockingham,91118,"44,686"
2340.0,0.22399999999999998,37159,North Carolina-Rowan,141818,"52,051"
706.0,0.21099999999999997,37161,North Carolina-Rutherford,67031,"44,547"
1336.0,0.243,37163,North Carolina-Sampson,63372,"45,997"
418.0,0.252,37165,North Carolina-Scotland,34776,"39,197"
1099.0,0.103,37167,North Carolina-Stanly,62645,"58,303"
573.0,0.191,37169,North Carolina-Stokes,45634,"52,356"
1028.0,0.259,37171,North Carolina-Surry,71741,"48,637"
51.0,0.293,37173,North Carolina-Swain,14312,"46,075"
464.0,0.345,37175,North Carolina-Transylvania,34270,"55,628"
25.0,0.21499999999999994,37177,North Carolina-Tyrrell,3813,"37,680"
4190.0,0.314,37179,North Carolina-Union,240028,"86,138"
661.0,0.216,37181,North Carolina-Vance,44670,"40,450"
15633.0,0.445,37183,North Carolina-Wake,1112795,"84,377"
223.0,0.21200000000000002,37185,North Carolina-Warren,19692,"37,027"
152.0,0.22,37187,North Carolina-Washington,11635,"40,157"
1068.0,0.33899999999999997,37189,North Carolina-Watauga,56271,"51,630"
1229.0,0.26599999999999996,37191,North Carolina-Wayne,123904,"45,634"
951.0,0.21799999999999997,37193,North Carolina-Wilkes,68296,"45,250"
1504.0,0.277,37195,North Carolina-Wilson,81775,"42,414"
494.0,0.24400000000000005,37197,North Carolina-Yadkin,37617,"50,929"
194.0,0.273,37199,North Carolina-Yancey,18059,"47,664"
5.0,0.22800000000000004,38001,North Dakota-Adams,2227,"55,880"
131.0,0.339,38003,North Dakota-Barnes,10414,"60,689"
77.0,0.253,38005,North Dakota-Benson,6837,"45,709"
1.0,0.09300000000000003,38007,North Dakota-Billings,937,"69,528"
38.0,0.28500000000000003,38009,North Dakota-Bottineau,6292,"62,904"
18.0,0.18699999999999997,38011,North Dakota-Bowman,3036,"65,411"
25.0,0.19399999999999998,38013,North Dakota-Burke,2131,"67,545"
1393.0,0.263,38015,North Dakota-Burleigh,95816,"73,565"
3395.0,0.34900000000000003,38017,North Dakota-Cass,182238,"63,977"
16.0,0.31600000000000006,38019,North Dakota-Cavalier,3734,"63,484"
66.0,0.289,38021,North Dakota-Dickey,4851,"57,490"
28.0,0.21599999999999997,38023,North Dakota-Divide,2244,"61,506"
35.0,0.11700000000000002,38025,North Dakota-Dunn,4412,"75,723"
12.0,0.264,38027,North Dakota-Eddy,2241,"54,465"
35.0,0.161,38029,North Dakota-Emmons,3235,"53,073"
38.0,0.307,38031,North Dakota-Foster,3217,"54,917"
27.0,0.10400000000000001,38037,North Dakota-Grant,2272,"41,841"
24.0,0.25,38039,North Dakota-Griggs,2218,"56,527"
17.0,0.22399999999999998,38041,North Dakota-Hettinger,2521,"54,600"
23.0,0.201,38043,North Dakota-Kidder,2481,"50,570"
50.0,0.17700000000000002,38047,North Dakota-Logan,1851,"51,496"
63.0,0.228,38049,North Dakota-McHenry,5753,"59,661"
33.0,0.18900000000000003,38051,North Dakota-McIntosh,2473,"47,349"
95.0,0.22699999999999998,38057,North Dakota-Mercer,8228,"83,341"
408.0,0.23099999999999998,38059,North Dakota-Morton,31301,"68,051"
117.0,0.187,38061,North Dakota-Mountrail,10507,"69,040"
35.0,0.36599999999999994,38063,North Dakota-Nelson,2856,"56,098"
7.0,0.15300000000000002,38065,North Dakota-Oliver,1951,"72,919"
72.0,0.291,38067,North Dakota-Pembina,6754,"59,970"
26.0,0.237,38069,North Dakota-Pierce,3997,"56,753"
122.0,0.32299999999999995,38071,North Dakota-Ramsey,11488,"60,710"
86.0,0.333,38073,North Dakota-Ransom,5217,"66,422"
17.0,0.21699999999999997,38075,North Dakota-Renville,2324,"84,986"
278.0,0.317,38077,North Dakota-Richland,16187,"62,837"
48.0,0.258,38079,North Dakota-Rolette,14271,"45,296"
73.0,0.39399999999999996,38081,North Dakota-Sargent,3950,"67,551"
18.0,0.16499999999999998,38083,North Dakota-Sheridan,1295,"58,725"
23.0,0.165,38085,North Dakota-Sioux,4259,"37,133"
1.0,0.055999999999999994,38087,North Dakota-Slope,754,"52,695"
584.0,0.181,38089,North Dakota-Stark,31483,"68,759"
23.0,0.283,38091,North Dakota-Steele,1900,"67,661"
266.0,0.306,38093,North Dakota-Stutsman,20695,"60,297"
28.0,0.263,38095,North Dakota-Towner,2166,"53,024"
72.0,0.323,38097,North Dakota-Traill,8037,"69,443"
162.0,0.31000000000000005,38099,North Dakota-Walsh,10574,"59,153"
804.0,0.22099999999999997,38101,North Dakota-Ward,68449,"68,634"
30.0,0.21300000000000002,38103,North Dakota-Wells,3794,"56,167"
569.0,0.14300000000000002,38105,North Dakota-Williams,37897,"84,606"
470.0,0.304,31001,Nebraska-Adams,31309,"55,182"
143.0,0.255,31003,Nebraska-Antelope,6317,"50,771"
2.0,,31005,Nebraska-Arthur,468,"46,417"
-3.0,,31007,Nebraska-Banner,757,"54,706"
9.0,,31009,Nebraska-Blaine,455,"45,411"
85.0,0.33099999999999996,31011,Nebraska-Boone,5176,"58,204"
28.0,0.22400000000000003,31015,Nebraska-Boyd,1894,"46,548"
66.0,0.21399999999999997,31017,Nebraska-Brown,2966,"48,843"
434.0,0.27299999999999996,31019,Nebraska-Buffalo,49823,"64,759"
52.0,0.41800000000000004,31021,Nebraska-Burt,6494,"54,554"
30.0,0.337,31023,Nebraska-Butler,7990,"63,310"
371.0,0.393,31025,Nebraska-Cass,26186,"72,915"
225.0,0.307,31027,Nebraska-Cedar,8420,"60,400"
29.0,0.21299999999999997,31029,Nebraska-Chase,3901,"57,656"
171.0,0.15800000000000003,31031,Nebraska-Cherry,5757,"50,677"
71.0,0.25399999999999995,31033,Nebraska-Cheyenne,9011,"56,229"
131.0,0.292,31035,Nebraska-Clay,6219,"63,829"
46.0,0.305,31037,Nebraska-Colfax,10677,"62,472"
73.0,0.37699999999999995,31039,Nebraska-Cuming,8818,"59,505"
78.0,0.237,31041,Nebraska-Custer,10796,"51,004"
275.0,0.379,31043,Nebraska-Dakota,20100,"61,010"
73.0,0.276,31045,Nebraska-Dawes,8557,"46,377"
69.0,0.27099999999999996,31047,Nebraska-Dawson,23571,"56,839"
25.0,0.21099999999999997,31049,Nebraska-Deuel,1816,"48,793"
135.0,0.309,31051,Nebraska-Dixon,5636,"57,324"
342.0,0.38499999999999995,31053,Nebraska-Dodge,36444,"60,853"
8358.0,0.424,31055,Nebraska-Douglas,570860,"67,264"
6.0,0.21700000000000003,31057,Nebraska-Dundy,1686,"45,446"
35.0,0.367,31059,Nebraska-Fillmore,5484,"60,440"
7.0,0.273,31061,Nebraska-Franklin,2945,"49,659"
-40.0,0.179,31063,Nebraska-Frontier,2631,"55,712"
-21.0,0.304,31065,Nebraska-Furnas,4690,"50,705"
74.0,0.288,31067,Nebraska-Gage,21542,"56,817"
9.0,0.31700000000000006,31069,Nebraska-Garden,1822,"41,158"
13.0,,31071,Nebraska-Garfield,1970,"52,707"
1.0,0.285,31073,Nebraska-Gosper,1978,"64,870"
0.0,,31075,Nebraska-Grant,631,"60,773"
21.0,0.276,31077,Nebraska-Greeley,2368,"48,178"
702.0,0.31999999999999995,31079,Nebraska-Hall,61454,"57,371"
86.0,0.314,31081,Nebraska-Hamilton,9285,"68,236"
21.0,0.251,31083,Nebraska-Harlan,3372,"53,362"
-2.0,0.115,31085,Nebraska-Hayes,911,"46,399"
11.0,0.209,31087,Nebraska-Hitchcock,2759,"49,451"
117.0,0.28200000000000003,31089,Nebraska-Holt,10084,"54,474"
-4.0,0.21999999999999997,31091,Nebraska-Hooker,668,"50,093"
71.0,0.25899999999999995,31093,Nebraska-Howard,6423,"56,881"
36.0,0.383,31095,Nebraska-Jefferson,7020,"56,740"
28.0,0.371,31097,Nebraska-Johnson,5050,"54,567"
-45.0,0.279,31099,Nebraska-Kearney,6607,"64,461"
31.0,0.251,31101,Nebraska-Keith,8021,"51,478"
33.0,0.26,31105,Nebraska-Kimball,3597,"52,284"
311.0,0.328,31107,Nebraska-Knox,8337,"53,676"
3332.0,0.446,31109,Nebraska-Lancaster,318403,"61,383"
561.0,0.199,31111,Nebraska-Lincoln,34856,"60,924"
5.0,,31113,Nebraska-Logan,750,"53,108"
-6.0,,31115,Nebraska-Loup,659,"51,559"
0.0,,31117,Nebraska-McPherson,493,"52,033"
6.0,0.31399999999999995,31119,Nebraska-Madison,35059,"58,275"
31.0,0.244,31121,Nebraska-Merrick,7818,"53,411"
28.0,0.20900000000000002,31123,Nebraska-Morrill,4624,"49,982"
36.0,0.21999999999999997,31125,Nebraska-Nance,3482,"55,853"
204.0,0.316,31127,Nebraska-Nemaha,6943,"55,343"
165.0,0.321,31129,Nebraska-Nuckolls,4152,"48,624"
